"university","career","inscription_date","first_name","last_name","gender","postal_code","location","correos_electronicos"
"universidad_nacional_de_tres_de_febrero","farmacia","13/Jan/21","david","kelly","m",3733,"CAMPO EL JACARANDA","kent62@yahoo.com"
"universidad_nacional_de_tres_de_febrero","ciencias_veterinarias","15/Jan/21","kylie","foster","f",5274,"ALTILLO DEL MEDIO","simmonskevin@gmail.com"
"universidad_nacional_de_tres_de_febrero","ingeniería_electrónica","26/Nov/20","jessica","jordan","f",1876,"BERNAL ESTE","james68@yahoo.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_relaciones_del_trabajo_","01/Feb/21","catherine","sanders","f",2322,"CABAÑA EL CISNE","justinwalls@yahoo.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencia_y_tecnología_de_alimentos","21/Jan/21","anna","munoz","f",4107,"ACONQUIJA","pagecody@yahoo.com"
"universidad_nacional_de_tres_de_febrero","contador_público_","16/Dec/20","paula","navarro","f",1814,"BARRIO 1 DE MAYO","warrenkayla@yahoo.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencia_política_","17/Nov/20","paul","diaz","m",2918,"EMPALME VILLA CONSTITUCION","brennanvanessa@gmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_musicoterapia","02/Sep/20","tracy","sanchez","f",1744,"CUARTEL V","whitemike@gmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencias_de_la_computación","28/Jan/21","patrick","parker","m",1828,"BANFIELD","waltersmisty@yahoo.com"
"universidad_nacional_de_tres_de_febrero","técnico_para_bioterios_","15/Jan/21","ellen","little","f",5329,"AMUSCHINA","gcarter@gmail.com"
"universidad_nacional_de_tres_de_febrero","técnico_para_bioterios_","22/Oct/20","richard","mccormick","m",3241,"CAMPO DE VILLAMIL","christophergreen@yahoo.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_musicoterapia","06/Nov/20","kim","lopez","f",1761,"20 DE JUNIO","coxpatricia@hotmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencias_geológicas","13/Dec/20","vickie","harper","f",4129,"CAÑADA","ifleming@gmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_artes","29/Dec/20","bryan","white","m",5633,"OCHENTA Y CUATRO","jwarren@gmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_administración_","07/Oct/20","kyle","hanson","m",5632,"COLONIA ALVEAR","woodsandrew@hotmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencias_biológicas","18/Nov/20","david","higgins","m",4631,"ANTIGUO","nholmes@yahoo.com"
"universidad_nacional_de_tres_de_febrero","ciencias_veterinarias","25/Jan/21","jesse","murphy","m",3374,"EL PORVENIR","dianehorn@hotmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencias_biológicas","26/Dec/20","cheryl","johnson","f",3472,"CAAGUAZU","sawyergeorge@gmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencia_y_tecnología_de_alimentos","14/Dec/20","renee","harrison","f",8349,"AGUAS DE LAS MULAS","xholmes@gmail.com"
"universidad_nacional_de_tres_de_febrero","ingeniería_en_informática","04/Oct/20","patrick","webb","m",1778,"CIUDAD EVITA","kirstenwoodard@yahoo.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_planificación_y_diseño_del_paisaje","22/Oct/20","aaron","shelton","m",6032,"BLANDENGUES","laura55@gmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencias_geológicas","04/Jan/21","meagan","reynolds","f",4603,"CATAMONTAÑA","christopher08@yahoo.com"
"universidad_nacional_de_tres_de_febrero","ciencias_veterinarias","02/Sep/20","catherine","barton","f",2443,"COLONIA MARGARITA","maxwellbethany@gmail.com"
"universidad_nacional_de_tres_de_febrero","ingeniería_electrónica","20/Nov/20","kevin","johnson","m",6017,"CHANCAY","mark27@gmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_planificación_y_diseño_del_paisaje","27/Sep/20","courtney","williams","f",2138,"CARCARAÑA","vorr@hotmail.com"
"universidad_nacional_de_tres_de_febrero","ingeniería_en_informática","06/Jan/21","eugene","mays","m",4705,"AGUADITA","callahannorma@hotmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencias_de_la_computación","15/Sep/20","catherine","singh","f",4153,"ALTO VERDE","vnovak@gmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_administración_","17/Sep/20","dana","collins","f",8307,"COLONIA GOBERNADOR AYALA","ygonzalez@yahoo.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencias_ambientales","20/Sep/20","kiara","ashley","f",6063,"PORVENIR","otownsend@yahoo.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_gestión_de_agroalimentos","01/Feb/21","miguel","hunter","m",8400,"ISLA VICTORIA","charlesmargaret@gmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_producción_de_bioimagenes","05/Jan/21","sharon","james","f",6269,"LA COLINA","jaredmurphy@hotmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencia_política_","20/Jan/21","kristin","osborne","f",1669,"DEL VISO","starkricardo@hotmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencia_y_tecnología_de_alimentos","03/Sep/20","sean","diaz","m",6648,"MECHA","iboyd@yahoo.com"
"universidad_nacional_de_tres_de_febrero","ciencias_veterinarias","30/Sep/20","brian","anderson","m",9007,"EL JAGUEL","heathdonald@hotmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_gestión_de_agroalimentos","08/Oct/20","matthew","nguyen","m",3357,"BARRA BONITA","eric42@gmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencias_geológicas","01/Nov/20","sandra","newman","f",6212,"ADOLFO VAN PRAET","andrewwilliams@yahoo.com"
"universidad_nacional_de_tres_de_febrero","técnico_para_bioterios_","09/Jan/21","karen","matthews","f",8187,"BORDENAVE","davilabrian@hotmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencias_antropológicas","24/Jan/21","kaitlin","hall","f",8313,"ARROYITO","lgonzalez@gmail.com"
"universidad_nacional_de_tres_de_febrero","farmacia","05/Jan/21","alexander","fuentes","m",5385,"AGUADITA","nunezdiane@gmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencia_política_","08/Nov/20","angela","mooney","f",4751,"AGUA DE DIONISIO","jaime68@yahoo.com"
"universidad_nacional_de_tres_de_febrero","farmacia","18/Sep/20","julie","hernandez","f",7207,"EL TRIGO","timothyfloyd@gmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencia_y_tecnología_de_alimentos","22/Nov/20","april","clayton","f",2347,"COLONIA MACKINLAY","jennifersnow@yahoo.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencias_geológicas","29/Dec/20","ralph","thomas","m",8316,"BALSA SENILLOSA","jasonwhite@yahoo.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_artes","11/Nov/20","regina","moore","f",3061,"ANTONIO PINI","sshaffer@hotmail.com"
"universidad_nacional_de_tres_de_febrero","contador_público_","22/Nov/20","patricia","woodward","f",3246,"ACHIRAS","monicahernandez@gmail.com"
"universidad_nacional_de_tres_de_febrero","ingeniería_mecánica","23/Jan/21","beth","ray","f",5598,"BAÑADO VERDE","thomasrobert@gmail.com"
"universidad_nacional_de_tres_de_febrero","ingeniería_electrónica","24/Jan/21","wendy","martin","f",3485,"CARANDAITI","dawn67@hotmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_sociología_","21/Jan/21","ashley","clark","f",5541,"ALGARROBAL ABAJO","kristi88@yahoo.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_gestión_de_agroalimentos","26/Jan/21","travis","summers","m",5417,"9 DE JULIO","xperkins@yahoo.com"
"universidad_nacional_de_tres_de_febrero","medicina","26/Oct/20","valerie","lee","f",1640,"ACASSUSO","leekenneth@yahoo.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_relaciones_del_trabajo_","27/Dec/20","maurice","shepherd","m",5447,"AGUA CERCADA","kluna@gmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_sociología_","09/Jan/21","kristi","nelson","f",8409,"PUERTO OJO DE AGUA","pmccoy@gmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencias_antropológicas","15/Oct/20","rachel","franklin","f",4601,"CORRAL DE PIEDRAS","judithmoreno@hotmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencias_antropológicas","17/Oct/20","ashley","blair","f",7303,"ALTONA","zrice@yahoo.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencias_ambientales","13/Sep/20","john","stone","m",1825,"MONTE CHINGOLO","sandovalhenry@hotmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_relaciones_del_trabajo_","27/Jan/21","judith","hunt","f",5407,"DIQUE TOMA","bradley80@hotmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencia_política_","19/Sep/20","caitlin","taylor","f",6665,"ERNESTINA","lgoodman@gmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencias_de_la_computación","19/Sep/20","kristina","bradley","f",1907,"EL PINO","wallaceangela@hotmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencia_y_tecnología_de_alimentos","26/Nov/20","carly","hunt","f",2183,"AREQUITO","deborahnelson@gmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_relaciones_del_trabajo_","14/Nov/20","christina","alexander","f",2248,"BERNARDO DE IRIGOYEN","mary93@yahoo.com"
"universidad_nacional_de_tres_de_febrero","contador_público_","30/Jan/21","john","harper","m",2723,"ESTANCIA LAS GAMAS","mtyler@gmail.com"
"universidad_nacional_de_tres_de_febrero","actuario_","21/Sep/20","carrie","strickland","f",1688,"VILLA SANTOS TESEI","lpage@yahoo.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_terapia_ocupacional","09/Dec/20","phillip","hernandez","m",5547,"VILLA HIPODROMO","hollandchelsea@yahoo.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencia_y_tecnología_de_alimentos","09/Nov/20","amanda","dennis","f",5465,"BAÑOS PISMANTA","cameron19@hotmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_sociología_","14/Dec/20","alexandra","flores","f",2255,"CAMPO RODRIGUEZ","linryan@gmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencias_ambientales","27/Jan/21","natalie","guerrero","f",3450,"8 DE DICIEMBRE","ryan26@gmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_psicología","22/Dec/20","nancy","sandoval","f",2449,"AVENA","xgarcia@yahoo.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_gestión_de_agroalimentos","28/Dec/20","todd","tucker","m",2741,"EL RETIRO","james18@yahoo.com"
"universidad_nacional_de_tres_de_febrero","actuario_","23/Dec/20","jason","stokes","m",4174,"AMPATA","gthompson@gmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencias_de_la_educación_","23/Nov/20","heather","sexton","f",6433,"ARTURO VATTEONE","jay30@gmail.com"
"universidad_nacional_de_tres_de_febrero","actuario_","11/Sep/20","sarah","ho","f",7249,"EL ARAZA","jodicardenas@yahoo.com"
"universidad_nacional_de_tres_de_febrero","actuario_","18/Oct/20","gina","grimes","f",4700,"BANDA VARELA","mckenzierosales@hotmail.com"
"universidad_nacional_de_tres_de_febrero","técnico_para_bioterios_","07/Sep/20","anthony","hill","m",3109,"COLONIA CENTENARIO","uanderson@gmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencias_biológicas","20/Oct/20","jessica","hughes","f",4504,"23 DE AGOSTO","luceroronald@gmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_gestión_de_agroalimentos","04/Dec/20","luis","pratt","m",1688,"VILLA SANTOS TESEI","gregory90@yahoo.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_kinesiología_y_fisiatría","25/Nov/20","laura","franklin","f",3265,"ARROYO CARABALLO","jonathan52@yahoo.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencias_de_la_computación","25/Dec/20","christina","burns","f",1704,"RAMOS MEJIA","murrayrobert@hotmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_sociología_","07/Jan/21","patricia","alvarez","f",8333,"AGUADA GUZMAN","riosdaniel@gmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_gestión_de_agroalimentos","27/Jan/21","rachel","osborne","f",1907,"EL PINO","katie49@gmail.com"
"universidad_nacional_de_tres_de_febrero","ingeniería_mecánica","22/Oct/20","brent","perry","m",5541,"ALGARROBAL ABAJO","munozalex@hotmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_sociología_","30/Sep/20","daniel","durham","m",6034,"COLONIA ALBERDI","pfleming@yahoo.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencias_de_la_computación","21/Oct/20","carrie","gordon","f",4716,"AMADORES","speters@yahoo.com"
"universidad_nacional_de_tres_de_febrero","diseño_de_imagen_y_sonido","27/Jan/21","george","schwartz","m",6053,"EL PEREGRINO","mitchellgutierrez@hotmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_psicología","29/Jan/21","miss","sandra","f",5700,"ALTO BLANCO","daniel01@hotmail.com"
"universidad_nacional_de_tres_de_febrero","diseño_de_imagen_y_sonido","26/Sep/20","amber","sherman","f",3177,"ALTAMIRANO NORTE","kwerner@hotmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencias_antropológicas","01/Jan/21","tara","smith","f",5750,"ALTO DE LA LEÑA","goodmanmarcus@hotmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencia_y_tecnología_de_alimentos","04/Nov/20","nicholas","james","m",4513,"ALTO CALILEGUA","thomas54@yahoo.com"
"universidad_nacional_de_tres_de_febrero","ingeniería_en_informática","22/Sep/20","andrew","fleming","m",3013,"COLONIA MATILDE","jmcneil@gmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencias_geológicas","17/Jan/21","alan","price","m",8136,"ALGARROBO","martinlisa@hotmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_gestión_de_agroalimentos","25/Sep/20","amanda","ward","f",2508,"ARMSTRONG","tina39@hotmail.com"
"universidad_nacional_de_tres_de_febrero","agronomía","26/Sep/20","crystal","johnson","f",7609,"BALNEARIO LA CALETA","burnsjustin@gmail.com"
"universidad_nacional_de_tres_de_febrero","arquitectura","20/Oct/20","mrs.","christine","f",6365,"AZTEAZU","phillip35@hotmail.com"
"universidad_nacional_de_tres_de_febrero","contador_público_","05/Oct/20","crystal","fox","f",5591,"ALPATACAL","bettydunn@hotmail.com"
"universidad_nacional_de_tres_de_febrero","diseño_de_imagen_y_sonido","01/Feb/21","catherine","gonzalez","f",5722,"ACASAPE","michaelblake@gmail.com"
"universidad_nacional_de_tres_de_febrero","ingeniería_electrónica","28/Jan/21","katrina","gutierrez","f",2912,"LA QUERENCIA","diane36@hotmail.com"
"universidad_nacional_de_tres_de_febrero","ingeniería_en_informática","07/Dec/20","leah","best","f",2722,"WHEELWRIGHT","cruzvincent@gmail.com"
"universidad_nacional_de_tres_de_febrero","bioquímica","30/Jan/21","xavier","wilson","m",3153,"KILMETRO 165","mitchellalexis@yahoo.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencias_biológicas","29/Sep/20","john","welch","m",7621,"LA SARA","michael20@hotmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_producción_de_bioimagenes","05/Dec/20","samuel","howard","m",1980,"BARRIO LA DOLLY","bryanenglish@gmail.com"
"universidad_nacional_de_tres_de_febrero","ingeniería_en_informática","14/Oct/20","jeffrey","ochoa","m",7223,"BONNEMENT","dfrye@yahoo.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_gestión_de_agroalimentos","12/Nov/20","jaclyn","brown","f",6387,"CALEUFU","allenwood@gmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencias_ambientales","29/Nov/20","jeffery","lamb","m",5501,"CERRILLOS AL SUD","crystal56@yahoo.com"
"universidad_nacional_de_tres_de_febrero","ingeniería_en_informática","16/Jan/21","timothy","bates","m",6500,"9 DE JULIO","cchen@gmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_relaciones_del_trabajo_","07/Dec/20","larry","anderson","m",5743,"LA ISABEL","umiller@gmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencias_de_la_computación","09/Jan/21","brian","roberson","m",6269,"LA COLINA","lisadavies@yahoo.com"
"universidad_nacional_de_tres_de_febrero","medicina","21/Nov/20","ms.","rachel","f",2801,"ALTO VERDE","fmyers@gmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencia_política_","06/Oct/20","thomas","sullivan","m",3045,"CAMPO ZAVALLA","pharris@gmail.com"
"universidad_nacional_de_tres_de_febrero","ingeniería_mecánica","02/Jan/21","julie","bradley","f",6244,"BANDERALO","andrewjackson@yahoo.com"
"universidad_nacional_de_tres_de_febrero","diseño_industrial","11/Dec/20","heather","jordan","f",6665,"ERNESTINA","kathleenvasquez@gmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_musicoterapia","22/Oct/20","amy","smith","f",4103,"BAJO DE RACO","stephanievaldez@hotmail.com"
"universidad_nacional_de_tres_de_febrero","contador_público_","15/Dec/20","emily","smith","f",2403,"BAUER Y SIGEL","ujones@gmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencias_antropológicas","29/Oct/20","eric","spears","m",8127,"ESTELA","loriholt@hotmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_producción_de_bioimagenes","08/Dec/20","mary","spencer","f",7404,"FORTIN LAVALLE","dmoon@hotmail.com"
"universidad_nacional_de_tres_de_febrero","técnico_para_bioterios_","12/Dec/20","charles","lynch","m",6301,"ATALIVA ROCA","eharrell@gmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencia_y_tecnología_de_alimentos","31/Dec/20","david","robertson","m",2152,"GRANADERO BAIGORRIA","erin91@yahoo.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_kinesiología_y_fisiatría","21/Sep/20","ashley","carrillo","f",8307,"COLONIA GOBERNADOR AYALA","beckelizabeth@hotmail.com"
"universidad_nacional_de_tres_de_febrero","ingeniería_electrónica","04/Oct/20","casey","perry","m",3183,"ALBARIÑO","robert37@yahoo.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_sociología_","10/Oct/20","carlos","barber","m",8326,"CERVANTES","stephen31@gmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_psicología","03/Dec/20","brian","miller","m",6220,"BERNARDO LARROUDE","corey70@gmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencias_de_la_computación","05/Oct/20","jorge","simmons","m",3451,"BATELITO","ywillis@yahoo.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencias_geológicas","04/Nov/20","haley","jacobs","f",7609,"BALNEARIO LA CALETA","marvinrollins@yahoo.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_administración_","04/Dec/20","mr.","curtis","m",2728,"MELINCUE","gsilva@yahoo.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_sociología_","19/Jan/21","mr.","jeffrey","m",1903,"ABASTO","haleymaxwell@yahoo.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_artes","03/Jan/21","carrie","perez","f",6078,"BAYAUCA","wilsonamanda@hotmail.com"
"universidad_nacional_de_tres_de_febrero","bioquímica","22/Oct/20","austin","silva","m",8148,"ESTANCIA LAS ISLETAS","matthew63@gmail.com"
"universidad_nacional_de_tres_de_febrero","técnico_para_bioterios_","10/Jan/21","james","reeves","m",3003,"COLONIA LOS ZAPALLOS","walexander@hotmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencias_geológicas","03/Nov/20","andrew","valencia","m",1664,"TRUJUI","davidflores@gmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencia_política_","05/Oct/20","david","bullock","m",3116,"ALDEA CHALECO","jpeterson@hotmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_artes","15/Nov/20","lisa","carey","f",2921,"GODOY","phamilton@gmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_planificación_y_diseño_del_paisaje","24/Oct/20","james","yates","m",6600,"KILOMETRO 125","kbonilla@yahoo.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_kinesiología_y_fisiatría","24/Nov/20","donna","hernandez","f",9411,"BASE AEREA TENIENTE MATIENZO","amy20@yahoo.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencia_política_","12/Sep/20","mrs.","stephanie","f",6740,"CHACABUCO","sanchezmichelle@hotmail.com"
"universidad_nacional_de_tres_de_febrero","contador_público_","04/Oct/20","makayla","rodriguez","f",9007,"EL JAGUEL","jasonmoore@gmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_terapia_ocupacional","21/Jan/21","shelby","fernandez","f",3543,"COLONIA LOTE 12","dixonrobert@gmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_sociología_","23/Sep/20","barbara","gentry","f",3532,"CURANDU","watkinsalicia@gmail.com"
"universidad_nacional_de_tres_de_febrero","ingeniería_mecánica","09/Sep/20","michael","washington","m",3722,"2 DE MAYO","davidhill@yahoo.com"
"universidad_nacional_de_tres_de_febrero","contador_público_","18/Nov/20","bryan","edwards","m",8133,"LA ROSA","kylejenkins@yahoo.com"
"universidad_nacional_de_tres_de_febrero","contador_público_","19/Jan/21","cassandra","odonnell","f",5738,"AVANZADA","catherine60@hotmail.com"
"universidad_nacional_de_tres_de_febrero","ingeniería_en_informática","25/Nov/20","cindy","roberts","f",1900,"LA PLATA","blakemoore@yahoo.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencia_y_tecnología_de_alimentos","24/Sep/20","madison","ferguson","f",6476,"CHICLANA","thomas39@yahoo.com"
"universidad_nacional_de_tres_de_febrero","ciencias_veterinarias","29/Dec/20","kathleen","norris","f",5551,"ESTACION USPALLATA","shernandez@gmail.com"
"universidad_nacional_de_tres_de_febrero","ingeniería_electrónica","17/Dec/20","hannah","cook","f",9407,"28 DE NOVIEMBRE","jonathanschmitt@yahoo.com"
"universidad_nacional_de_tres_de_febrero","farmacia","21/Nov/20","james","tran","m",7404,"FORTIN LAVALLE","cooperjesse@yahoo.com"
"universidad_nacional_de_tres_de_febrero","arquitectura","02/Oct/20","eileen","chase","f",9015,"ALMA GRANDE","gibsonanna@hotmail.com"
"universidad_nacional_de_tres_de_febrero","ingeniería_en_informática","20/Nov/20","paul","caldwell","m",3574,"CAPILLA GUADALUPE NORTE","hatfieldkristina@gmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_administración_","13/Nov/20","elizabeth","sullivan","f",2600,"BOCA P 25","npierce@gmail.com"
"universidad_nacional_de_tres_de_febrero","agronomía","02/Jan/21","cathy","whitaker","f",7605,"BARRIO CHAPADMALAL","singletonkimberly@hotmail.com"
"universidad_nacional_de_tres_de_febrero","técnico_para_bioterios_","18/Oct/20","christopher","hudson","m",3234,"BONPLAND","hrodriguez@hotmail.com"
"universidad_nacional_de_tres_de_febrero","diseño_de_imagen_y_sonido","11/Nov/20","stacey","sweeney","f",3018,"CANDIOTI","xboyer@gmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_administración_","07/Nov/20","jason","stevens","m",2726,"LABORDEBOY","harold42@hotmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_administración_","25/Dec/20","jason","bowen","m",5523,"BUENA NUEVA","thompsonjavier@hotmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_relaciones_del_trabajo_","02/Oct/20","william","ho","m",7412,"LAS HERMANAS","lindseyterrell@yahoo.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_kinesiología_y_fisiatría","07/Nov/20","kathryn","wilson","f",8301,"PLANICIE BANDERITA","mallen@gmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_sociología_","27/Oct/20","bobby","camacho","m",6022,"LA ORIENTAL","scottcalvin@gmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencia_y_tecnología_de_alimentos","01/Nov/20","sharon","robinson","f",6645,"LA LIMPIA","handerson@hotmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_administración_","13/Jan/21","curtis","wilson","m",3137,"ALCARAZ SUD","simmonsjohn@gmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_psicología","07/Sep/20","robert","rivas","m",2800,"ARROYO AGUILA NEGRA","johnfarrell@hotmail.com"
"universidad_nacional_de_tres_de_febrero","diseño_de_imagen_y_sonido","29/Nov/20","bradley","williams","m",4411,"SEY","ericaalvarez@gmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencia_y_tecnología_de_alimentos","18/Oct/20","terry","thornton","f",3536,"BOCAS","sarmstrong@yahoo.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencia_y_tecnología_de_alimentos","04/Jan/21","lauren","cole","f",7536,"ESTACION CORONEL PRINGLES","phillip77@yahoo.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_producción_de_bioimagenes","02/Nov/20","brian","cantu","m",8172,"ARROYO CORTO","dstevens@hotmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencias_biológicas","02/Nov/20","kelly","salinas","f",1761,"20 DE JUNIO","lopezjose@yahoo.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_kinesiología_y_fisiatría","20/Oct/20","alan","craig","m",4133,"LA BANDA","kwilliams@gmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_kinesiología_y_fisiatría","28/Jan/21","kelsey","bailey","f",9420,"ASERRADERO ARROYO","rodney51@yahoo.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencia_política_","09/Nov/20","stephen","kelly","m",1763,"VIRREY DEL PINO","amygonzalez@hotmail.com"
"universidad_nacional_de_tres_de_febrero","ingeniería_electrónica","03/Sep/20","gerald","briggs","m",3327,"COLONIA ROCA","natalierobinson@gmail.com"
"universidad_nacional_de_tres_de_febrero","técnico_para_bioterios_","17/Oct/20","pamela","davis","f",3032,"NELSON","rodriguezbecky@gmail.com"
"universidad_nacional_de_tres_de_febrero","contador_público_","08/Dec/20","kathy","wilson","f",3138,"ALCARAZ 2DO","jenniferthomas@yahoo.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencias_de_la_educación_","16/Jan/21","judy","arias","f",5471,"AGUA BLANCA","ybenitez@yahoo.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencias_de_la_educación_","08/Nov/20","elizabeth","owens","f",4500,"ALTO DEL SALADILLO","stephanie91@yahoo.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencia_y_tecnología_de_alimentos","07/Nov/20","megan","silva","f",1895,"ARTURO SEGUI","johnvillegas@hotmail.com"
"universidad_nacional_de_tres_de_febrero","técnico_para_bioterios_","27/Nov/20","henry","thompson","m",8208,"CAMPO CICARE","zgarcia@hotmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_musicoterapia","28/Jan/21","donald","alvarez","m",3620,"KILOMETRO 184","lyonsjoshua@gmail.com"
